"project","---","acc_average","acc_kurtosis","acc_maximum","acc_median","acc_mininum","acc_mode","acc_skewness","acc_standard_deviation","acc_sum","acc_variance","accm_average","accm_kurtosis","accm_maximum","accm_median","accm_mininum","accm_mode","accm_skewness","accm_standard_deviation","accm_sum","accm_variance","amloc_average","amloc_kurtosis","amloc_maximum","amloc_median","amloc_mininum","amloc_mode","amloc_skewness","amloc_standard_deviation","amloc_sum","amloc_variance","anpm_average","anpm_kurtosis","anpm_maximum","anpm_median","anpm_mininum","anpm_mode","anpm_skewness","anpm_standard_deviation","anpm_sum","anpm_variance","cbo_average","cbo_kurtosis","cbo_maximum","cbo_median","cbo_mininum","cbo_mode","cbo_skewness","cbo_standard_deviation","cbo_sum","cbo_variance","dit_average","dit_kurtosis","dit_maximum","dit_median","dit_mininum","dit_mode","dit_skewness","dit_standard_deviation","dit_sum","dit_variance","lcom4_average","lcom4_kurtosis","lcom4_maximum","lcom4_median","lcom4_mininum","lcom4_mode","lcom4_skewness","lcom4_standard_deviation","lcom4_sum","lcom4_variance","loc_average","loc_kurtosis","loc_maximum","loc_median","loc_mininum","loc_mode","loc_skewness","loc_standard_deviation","loc_sum","loc_variance","mmloc_average","mmloc_kurtosis","mmloc_maximum","mmloc_median","mmloc_mininum","mmloc_mode","mmloc_skewness","mmloc_standard_deviation","mmloc_sum","mmloc_variance","noa_average","noa_kurtosis","noa_maximum","noa_median","noa_mininum","noa_mode","noa_skewness","noa_standard_deviation","noa_sum","noa_variance","noc_average","noc_kurtosis","noc_maximum","noc_median","noc_mininum","noc_mode","noc_skewness","noc_standard_deviation","noc_sum","noc_variance","nom_average","nom_kurtosis","nom_maximum","nom_median","nom_mininum","nom_mode","nom_skewness","nom_standard_deviation","nom_sum","nom_variance","npa_average","npa_kurtosis","npa_maximum","npa_median","npa_mininum","npa_mode","npa_skewness","npa_standard_deviation","npa_sum","npa_variance","npm_average","npm_kurtosis","npm_maximum","npm_median","npm_mininum","npm_mode","npm_skewness","npm_standard_deviation","npm_sum","npm_variance","rfc_average","rfc_kurtosis","rfc_maximum","rfc_median","rfc_mininum","rfc_mode","rfc_skewness","rfc_standard_deviation","rfc_sum","rfc_variance","total_abstract_classes","total_cof","total_eloc","total_loc","total_methods_per_abstract_class","total_modules","total_modules_with_defined_attributes","total_modules_with_defined_methods","total_nom"
"showtraf",,"0,952380952380952","6,47325726028878",7,"0,5",0,0,"2,3789915501824","1,44749372891149",40,"2,0952380952381","1,21566584209441","-0,355062748405884",5,1,0,0,"0,824571795670227","1,40203665983916","51,0579653679654","1,96570679553296","8,30114752971896","1,39990253298319","42,5",4,0,0,"1,38123064189673","10,747286288337","348,648196248196","115,504162563477","0,464063079777366","2,49782095353755","2,82666666666667",0,0,0,"1,71862302428607","0,697300907160964","19,4906493506493","0,486228555127504","0,928571428571428","4,23776020076071",7,0,0,0,"2,26995367897317","1,86616676564892",39,"3,48257839721254","0,0238095238095238","37,0243902439025",1,0,0,0,"6,24695047554425","0,154303349962092",1,"0,0238095238095238","1,9047619047619","11,0869668952713",19,1,0,0,"3,32513108274778","3,86232284342027",80,"14,917537746806","109,761904761905","25,9621308884428",1708,6,0,0,"4,91846561490516","274,063977711793",4610,"75111,0638792102","26,6904761904762","11,640073357176",255,4,0,0,"3,09678619850806","46,8799650874121",1121,"2197,73112659698","5,28571428571428","6,57143519026144",37,"2,5",0,0,"2,72636819267589","8,75210278366796",222,"76,5993031358885","0,0238095238095238","37,0243902439025",1,0,0,0,"6,24695047554425","0,154303349962092",1,"0,0238095238095238","6,38095238095238","16,81467626039",75,"1,5",0,0,"3,8540796147213","13,0289590789366",268,"169,753774680604","4,35714285714286","7,66125837894378",37,1,0,0,"2,9655846812583","8,77307807754518",183,"76,9668989547039","3,88095238095238","32,6532240004552",75,1,0,0,"5,71695603339744","11,5720487065156",163,"133,91231126597","26,8571428571429","14,2178344982216",311,2,0,0,"3,51471619072442","55,9396763197606",1128,"3129,24738675958",0,"0,0232288037166086",5277,4610,0,42,33,22,268
"sim-icq",,"3,58110516934046","165,934428644602",319,0,0,0,"11,0459868774324","16,01997859024",4018,"256,639714031749","2,10342906429847","15,0226255112584","30,6666666666667",1,0,0,"2,83134909796948","2,75525701269223","2360,04741014289","7,5914412059897","11,6498643886914","34,6896453870532",240,"5,45",0,0,"4,61506022978825","19,5627841124991","13071,1478441117","382,702522232249","0,899345438160826","1,42273177048239",5,"0,75",0,0,"1,20234463777833","0,968717968240047","1009,06558161645","0,938414501991125","3,2156862745098","43,2181716334033",83,1,0,0,"4,67386876816575","5,6911126797806",3608,"32,3887635339595","0,295900178253119","3,32051459990666",3,0,0,0,"1,82163692716611","0,539072071547853",332,"0,290598698322894","2,0855614973262","60,4753191276847",57,1,0,0,"6,37239625864524","3,92500914460621",2340,"15,4056967852424","91,071301247772","323,626183133802",8167,16,0,0,"15,1289385914514","332,913356104144",102182,"110831,302672525","31,1033868092692","213,015649934858",1678,8,0,0,"11,2529301022373","75,201875244297",34898,"5655,32204025881","4,75044563279858","154,595269924638",221,2,0,1,"10,8527598560656","12,170001754698",5330,"148,108942709352","0,310160427807486","668,954812862463",99,0,0,0,"24,0177124342488","3,36801137151917",348,"11,3435005986824","4,87878787878788","101,049341889411",199,2,0,0,"8,55948260011841","11,7770515428641",5474,"138,698943043279","3,24509803921569","177,43484544147",221,1,0,0,"11,9482644281479","11,8577503210129",3641,"140,606242675482","3,71122994652406","77,2842359904931",123,2,0,0,"7,70287726616359","9,00680872903504",4164,"81,1226034814218","26,4269162210339","414,704775561788",2645,6,0,0,"17,4201875097427","100,754533003348",29651,"10151,4759207227",34,"0,0031945630413385",153494,102182,"9,29411764705882",1122,954,750,5474
"simutrans",,"0,109756097560976","21,410376850365",3,0,0,0,"4,61513206035125","0,471564183630763",9,"0,222372779283348","0,922473867595819","56,5815593768292",24,0,0,0,"7,19755651173054","2,77894107910128","75,6428571428571","7,72251352111657","3,44567363530778","18,2979945498394",64,0,0,0,"4,24805278090855","10,5689150790575","282,545238095238","111,701965948329","6,22562241878045","76,940664451233",450,0,0,0,"8,88277755475485","49,6228246039917","510,501038339997","2462,42472167853","0,109756097560976","13,7869415339028",2,0,0,0,"3,84609647234835","0,415920741528919",9,"0,172990063233966",0,0,0,0,0,0,0,0,0,0,"2,91463414634146","25,562014371949",57,0,0,0,"4,68014893922253","8,00339622279608",239,"64,0543510990665","13,9268292682927","51,8237230373663",433,0,0,0,"6,88646474997259","51,6170085107624",1142,"2664,31556760012","5,95121951219512","20,2551537187289",128,0,0,0,"4,57085602397126","21,7680831250451",488,"473,849442938874","26,4390243902439","4,71968598175835",175,10,0,0,"2,1714917216333","37,5039413767343",2168,"1406,54561878952",0,0,0,0,0,0,0,0,0,0,"3,32926829268293","22,9833871150866",57,0,0,0,"4,35669386341867","8,12867941843103",273,"66,0754290876242","6,65853658536585","17,6091425605322",100,1,0,0,"4,08079606264104","16,0217595188198",546,"256,696778078892","3,32926829268293","22,9833871150866",57,0,0,0,"4,35669386341867","8,12867941843103",273,"66,0754290876242","5,41463414634146","20,0540830705734",89,0,0,0,"4,18896748974441","13,3748900717875",444,"178,8876844324",0,"0,0013550135501355",17709,1142,0,82,66,36,273
"sipp",,"1,04166666666667","-0,212335410184589",3,1,0,1,"0,434278988987519","0,806450444131925",25,"0,65036231884058","3,28409396383187","1,50959546828695","15,125","2,29166666666667",0,0,"1,35981338424684","3,92908861804971","78,8182551319648","15,4377373684878","18,1852893857934","-0,49666114241712","61,125","14,625",0,0,"0,710710761313728","18,5602837744952","436,446945259042","344,48413378979","1,0791876305752","2,74763851316918",5,1,0,0,"1,77439113560081","1,40099309600717","25,9005031338048","1,96278165505976","1,04166666666667","3,8808658272559",7,0,0,0,"2,09922200634372","1,75645806313052",25,"3,08514492753623",0,0,0,0,0,0,0,0,0,0,"1,91666666666667","1,44606247765065",9,1,0,0,"1,41226780602785","2,37590562443711",46,"5,64492753623188","326,791666666667","14,8801927863946",4386,"41,5",0,0,"3,95430933376168","912,176469347836",7843,"832065,911231884","82,5","8,84444339530492",773,23,0,0,"3,09453682224571","175,660492700129",1980,"30856,6086956522","3,58333333333333","1,21282294810714",13,3,0,3,"1,23928178790222","3,32208246195936",86,"11,036231884058",0,0,0,0,0,0,0,0,0,0,"8,20833333333333","12,141921323375",85,"2,5",0,0,"3,50334649410307","18,0120229573053",197,"324,432971014493","3,58333333333333","1,21282294810714",13,3,0,3,"1,23928178790222","3,32208246195936",86,"11,036231884058","8,20833333333333","12,141921323375",85,"2,5",0,0,"3,50334649410307","18,0120229573053",197,"324,432971014493","26,9166666666667","12,6685701891872",296,5,0,0,"3,60709344327815","62,616095074021",646,"3920,77536231884",0,"0,0452898550724638",14226,7843,0,24,20,15,197
"sketch",,"2,04651162790698","0,0592667077400391",10,0,0,0,"1,14534514162014","2,84482394109266",88,"8,09302325581395","4,74288836565418","4,19468540700563",16,"4,25",0,5,"1,78751331388202","2,98223477429097","203,94419972313","8,89372424899031","30,4941122968267","12,3710371265893",156,"25,1034482758621",0,44,"3,227757090913","25,8132517482992","1311,24682876355","666,32396582107","2,23138827931776","4,18120839098681","5,97222222222222",2,0,2,"1,47518337818613","0,977787301855607","95,9496960106639","0,956068007670068","2,04651162790698","0,0403655880079041",8,1,0,1,"1,07654804766247","2,2461977224178",88,"5,0454042081949",0,0,0,0,0,0,0,0,0,0,"7,02325581395349","5,3648645836309",36,6,0,1,"2,1277406388238","7,57026882611627",302,"57,3089700996678","377,860465116279","3,10353601828463",1659,259,0,"~","1,80144138946476","383,097064748382",16248,"146763,361018826","72,906976744186","0,273781145582908",193,61,0,43,"0,881514942409712","46,3304969773271",3135,"2146,51495016611","7,27906976744186","3,86353060679714",39,5,0,0,"1,87428900928385","8,22112720053629",313,"67,5869324473976",0,0,0,0,0,0,0,0,0,0,"14,8837209302326","2,97406309873226",66,9,0,9,"1,69793580331485","14,8760102535298",640,"221,295681063123","7,27906976744186","3,86353060679714",39,5,0,0,"1,87428900928385","8,22112720053629",313,"67,5869324473976","14,8837209302326","2,97406309873226",66,9,0,9,"1,69793580331485","14,8760102535298",640,"221,295681063123","46,6744186046512","6,9752158277959",276,32,0,32,"2,60012585790172","55,5199324696964",2007,"3082,46290143965",0,"0,0487264673311185",16572,16248,0,43,36,42,640
"skyeye",,"4,21691813010142","222,851413018429",608,0,0,0,"12,9937445759421","23,7058856833413",17049,"561,969016031644","1,41984561690309","227,146757612037",112,0,0,0,"11,2173742421804","4,01506222226932","5740,43582913919","16,1207246486942","9,40968558163911","103,326645080765",520,0,0,0,"7,24019422502438","23,3303487538026","38043,3588065668","544,30517297406","0,643010572164042","5,17716281493504",9,0,0,0,"1,97329998690249","1,08058568868071","2599,69174325921","1,16766543058157","4,2169181301014","16,1844309131642",91,0,0,0,"3,57823275738015","10,1868098151856",17049,"103,771094210763",0,0,0,0,0,0,0,0,0,0,"3,19342072718279","485,982635883133",403,0,0,0,"18,6015082236364","13,7121098198946",12911,"188,021955712851","175,112540192926","53,4177541594849",8498,0,0,0,"6,42457772033565","596,531842351844",707980,"355850,238939686","44,8219144199851","314,346050662614",5165,0,0,0,"13,354092450864","162,275582316399",181215,"26333,3646161263","5,61093247588423","144,85944142593",247,3,0,2,"9,55371365433633","11,9075587200771",22685,"141,789954672084",0,0,0,0,0,0,0,0,0,0,"6,15186742517932","161,133744000671",454,0,0,0,"9,77508825989455","19,8865831246176",24872,"395,476188372325","5,61068513480089","144,854967860786",247,3,0,2,"9,55350887318939","11,9076649064183",22684,"141,792483523547","6,15186742517932","161,133744000671",454,0,0,0,"9,77508825989455","19,8865831246176",24872,"395,476188372325","33,435320306703","46,5774821625098",1413,0,0,0,"5,93908872617063","107,580718733016",135179,"11573,6110431124",0,"0,00104327514351841",897325,707980,0,4043,3299,1373,24872
"slashem",,"4,57085020242914","43,6955527460568",143,1,0,0,"6,15073359043056","13,7604766163317",3387,"189,350716708612","2,09307209611197","16,1226976085795",36,0,0,0,"3,36347791511049","3,92430183387111","1550,96642321897","15,4001448833241","11,3171626987234","10,3642372607205",178,0,0,0,"2,70904496449376","20,5123004712805","8386,01755975407","420,754470624093","0,773015338950056","2,26236406111663",7,0,0,0,"1,19224299442136","0,98089676910984","572,804366161992","0,962158471650123","4,5587044534413","8,76694231062783",64,0,0,0,"2,81137765849231","9,43589297083899",3378,"89,0360761571287","0,0121457489878543","77,3456284153007",1,0,0,0,"8,9076163150026","0,109610417357982",9,"0,0120144435933909","6,20377867746289","679,297212608834",1509,0,0,0,"25,6264038015867","56,3970268219074",4597,"3180,62463435094","186,394062078273","26,9411504165828",5025,0,0,0,"4,51813575808354","482,500243570689",138118,"232806,485045774","52,1578947368421","48,6790346767822",1625,0,0,0,"5,8210802695038","132,898633014728",38649,"17662,0466571835","6,62078272604588","43,4134987488795",153,3,0,0,"5,47088357395815","12,0750155249197",4906,"145,805999927053","0,0121457489878543","574,052591745909",6,0,0,0,"23,2684235519326","0,235069536173095",9,"0,0552576868366342","9,68960863697704","603,271023767115",1509,0,0,0,"23,5297561365989","57,9569342677086",7180,"3359,00622971149","6,35627530364373","44,8978974628343",153,3,0,0,"5,57440991226001","11,9976317099847",4710,"143,94316664843","9,52361673414305","605,85596952855",1509,0,0,0,"23,6034903394094","57,9016971779822",7057,"3352,60653609075","42,336032388664","47,09688921274",1509,0,0,0,"5,57761761357155","114,346340467419",31371,"13075,0855782908",2,"0,00617682459787724",270337,138118,"46,5",741,607,343,7180
"smalllinux",,"7,98961937716264","69,0782387539233",385,1,0,0,"7,21349500797233","26,6580628902496",6927,"710,652317060502","3,71581758743145","20,883919933984","47,5","2,83333333333333",0,0,"3,31101319520518","4,58851579981699","3221,61384830307","21,0544772451702","25,5379218817082","6,68827392378908",219,"19,5",0,0,"2,03344735055241","29,0370214566277","22141,378271441","843,148615072657","1,45810958226066","1,47978674203244",8,"1,5",0,0,"0,740899125568184","1,19132193350377","1264,18100781999","1,41924794924717","7,98961937716264","7,44059030855157",81,5,0,0,"2,14500853039755","10,0182804376077",6927,"100,365942926552",0,0,0,0,0,0,0,0,0,0,"4,33217993079585","126,677520142174",191,1,0,0,"8,94004194792593","10,4946006231826",3756,"110,136642240105","446,362168396771","24,6883366136577",8379,120,0,0,"3,89782369410224","782,306690389445",386996,"612003,757828087","93,2941176470588","18,7002593723359",1389,48,0,0,"3,36261907211099","135,854485051267",80886,"18456,441108545","21,7866205305652","14,4869087456429",296,5,0,0,"3,30520933369728","38,3101106535711",18889,"1467,66457828886",0,0,0,0,0,0,0,0,0,0,"13,4982698961938","28,0604982567214",236,5,0,0,"4,35848259641655","23,4517032921602",11703,"549,982387303516","21,7808535178778","14,479661171715",296,5,0,0,"3,30305952616653","38,2837703143057",18884,"1465,64706947852","13,4982698961938","28,0604982567214",236,5,0,0,"4,35848259641655","23,4517032921602",11703,"549,982387303516","85,4544405997693","19,9039863392992",1440,25,0,0,"3,71701530945671","153,552967407154",74089,"23578,5137995424",0,"0,00922588842628481",471924,386996,0,867,643,625,11703
"smartcam",,"2,33689839572193","24,420626439",35,1,0,1,"4,617186518417","4,65461697087258",437,"21,665459145535","2,28027507377657","6,75003088835885",19,1,0,0,"2,23532619968736","3,05002861400351","426,411438796219","9,30267454624019","20,5163011862481","11,6684325108663",240,1,0,0,"3,03242411803972","35,9819960758136","3836,5483218284","1294,70404159987","1,49354666334577","-0,841595689150604",5,"1,27272727272727",0,0,"0,437213846210419","1,38917022654426","279,293226045659","1,92979391831703","2,32620320855615","3,0975890119583",18,0,0,0,"1,8314802977924","3,67577188461575",435,"13,5112989477316","0,0374331550802139","21,7531746031746",1,0,0,0,"4,87372286893445","0,190330328504403",7,"0,0362256339485941",2,"5,74558470507546",15,1,0,0,"2,22637469435063","2,63964807038436",374,"6,96774193548387","126,106951871658","2,93732235790689",945,4,0,0,"1,82649471737354","199,976125738524",23582,"39990,4508653901","40,0267379679144","1,38042224002714",255,1,0,0,"1,47195113822793","58,4870570329642",7485,"3420,73584037721","4,02673796791444","45,4712703631182",83,2,0,0,"6,00968936505368","8,64187924796143",753,"74,6820769363464","0,0106951871657754","182,005376344086",2,0,0,0,"13,5648581394752","0,146254484825426",2,"0,0213903743315508","4,33689839572193","2,32860725946515",29,2,0,0,"1,54852091097143","5,441662953976",811,"29,6116957046748","3,64705882352941","52,6812580664793",83,1,0,0,"6,53589474779167","8,36232780087036",682,"69,9285262492094","4,19786096256684","2,38531634542697",29,2,0,0,"1,56025992732499","5,33485150320136",785,"28,4606405612098","19,3743315508021","4,86410252694378",166,3,0,0,"2,1019988838042","30,3564661400687",3623,"921,515036513139",1,"0,0125639698694727",23102,23582,11,187,117,122,811
"smartmontools",,"4,07407407407407","-0,10943748890084",14,2,0,2,"0,943277163591452","3,87224766696321",110,"14,994301994302","8,75015268757788","18,2614477512321",81,6,0,"5,36363636363636","4,29891339590653","15,0458780919781","236,254122564603","226,378447558668","40,2114323721833","7,45425605401079",199,"32,1111111111111",0,"34,7272727272727","2,42771618652546","39,7751107526992","1085,70867404895","1582,05943538949","1,99787109750596","2,01822382024279","4,67105263157895","2,03571428571429",0,0,"0,145918156580406","0,910731868108994","53,9425196326608","0,829432535589298","4,07407407407407","1,36016571759783",17,4,0,0,"1,12380868018324","4,17801872373024",110,"17,4558404558405",0,0,0,0,0,0,0,0,0,0,"6,88888888888889","4,72987493367385",33,4,0,2,"2,01817778300092","7,12165351010204",186,"50,7179487179487","889,592592592592","1,23653398049318",3646,382,0,0,"1,43497026018375","990,239880000306",24019,"980575,01994302","168,666666666667","0,10960059114118",533,150,0,107,"1,00620394350123","151,851648252243",4554,"23058,9230769231","42,1481481481481","2,99172591264473",240,14,0,6,"1,95229748765317","61,9538933424276",1138,"3838,2849002849",0,0,0,0,0,0,0,0,0,0,"23,4814814814815","0,791501779883463",82,14,0,11,"1,25037853769894","22,1556910042238",634,"490,874643874644","42,1481481481481","2,99172591264473",240,14,0,6,"1,95229748765317","61,9538933424276",1138,"3838,2849002849","23,4814814814815","0,791501779883463",82,14,0,11,"1,25037853769894","22,1556910042238",634,"490,874643874644","135,148148148148","2,04184387229264",633,81,0,0,"1,5594520264849","156,641851098835",3649,"24536,6695156695",0,"0,156695156695157",26592,24019,0,27,25,25,634
"smoothiemods",,"3,32556215321716","861,9888190713",1442,0,0,0,"26,3897699435117","32,8855396144582",68327,"1081,4587157341","1,06426821647051","811,276389345596",214,0,0,0,"19,7784256569288","3,60566922770681","21866,4547756031","13,0008505796318","7,72984942273126","383,07298718392",994,0,0,0,"13,4786418017979","23,948839338207","158817,486239436","573,546905647251","0,506757479616823","29,5139394601459","25,9661016949153",0,0,0,"2,9095799265798","0,980163740978531","10411,8391762072","0,960720959129029","3,32629222233038","289,936545308298",431,0,0,0,"10,8384631098362","10,0527073778075",68342,"101,056925623825",0,0,0,0,0,0,0,0,0,0,"2,47177066095591","412,378997197588",435,0,0,0,"15,3711608561979","9,8931259693181",50785,"97,8739414447962","151,199211525358","199,597835365081",22456,0,0,0,"10,3580315700319","583,339007644968",3106539,"340284,397840216","28,9460722281709","87,1352497243628",2362,0,0,0,"6,72755895469041","83,7774707304832",594726,"7018,66460199698","7,11457217949968","232,694602415903",436,4,0,2,"10,5831199740245","12,9545103302589",146176,"167,819337896786",0,0,0,0,0,0,0,0,0,0,"5,3856225055972","215,715627380963",687,0,0,0,"10,7179917140883","18,6453153243077",110653,"347,647783542865","7,11432882312859","232,701389858892",436,4,0,2,"10,583371097357","12,9544279414442",146171,"167,817203290071","5,3856225055972","215,715627380963",687,0,0,0,"10,7179917140883","18,6453153243077",110653,"347,647783542865","26,6329212498782","240,790029032931",3980,0,0,0,"11,2086406293775","101,202598305215",547200,"10241,9659037267",0,"0,000161867225758928",3707990,3106539,0,20546,18082,5250,110653
"soapui",,"0,636363636363636","21,2244061082782",14,0,0,0,"4,66009377074278","2,5595187757929",21,"6,55113636363636","1,39114357864358","18,3769298234134",7,1,1,1,"4,20419769023923","1,10735460802235","45,9077380952381","1,22623422790834","6,78481810587074","10,0983781679416",38,4,3,4,"3,36350604187082","7,794769641036","223,898997493734","60,7584337568165","0,470803903698641","-0,05483752731263",2,"0,333333333333333",0,0,"0,779868719260739","0,528087850405584","15,5365288220551","0,27887677774599","0,212121212121212","-0,0164835164835155",1,0,0,0,"1,40837370165609","0,415148750267281",7,"0,172348484848485","1,39393939393939","-0,938029282246225",2,1,0,1,"-0,128098765895329","0,555618683282088",46,"0,308712121212121","2,21212121212121","7,82596298723849",15,1,1,1,"2,92526892242479","3,14003956740174",73,"9,85984848484848","20,8181818181818","11,5478000375342",192,5,4,4,"3,31278004089372","37,6467582813037",687,"1417,27840909091","8,24242424242424","3,78779201060255",38,4,3,4,"2,28021956461449","9,32077753942202",272,"86,8768939393939","0,848484848484849","25,8814971066342",19,0,0,0,"5,19216804080483","3,31776668220895",28,"11,0075757575758","0,424242424242424","28,03125",14,0,0,0,"5,48007755419574","2,43708718337977",14,"5,93939393939394","3,21212121212121","3,57456532945833",19,1,1,1,"2,21612022152976","4,78772894855677",106,"22,9223484848485","0,151515151515152","18,0402822030041",3,0,0,0,"4,24618104879113","0,565752381856018",5,"0,320075757575758","2,96969696969697","3,37023950506765",17,1,1,1,"2,16628169943376","4,22407422168492",98,"17,842803030303","6,03030303030303","12,3573025688344",63,1,1,1,"3,47453252888877","12,3629609329765",199,"152,842803030303",0,"0,0198863636363636",936,687,0,33,8,33,106
"sodipodi",,"3,18836140888208","29,4758766056589",74,1,0,0,"4,79369196680927","7,16242662321835",2082,"51,300355132987","1,24268733343137","96,2381963897741",46,0,0,0,"7,35973548910658","2,85962189536119","811,474828730682","8,17743738442913","8,54434027449981","36,5201392387721",214,0,0,0,"4,39434627640813","17,0867303159314","5579,45419924837","291,956352889371","0,757577701597364","10,2555496101687","11,8",0,0,0,"2,4001174966473","1,29927011877086","494,698239143078","1,68810284153084","3,18836140888208","6,16445085085293",39,0,0,0,"2,47124174716769","6,67770665542683",2082,"44,5917661759317",0,0,0,0,0,0,0,0,0,0,"1,62787136294028","23,9344319793266",36,0,0,0,"4,37659755985781","4,1491688762685",1063,"17,2156023637952","131,468606431853","11,1671720997044",2062,0,0,0,"3,02863172201459","281,043117793239",85849,"78985,2340589446","26,7013782542113","11,4358772818854",473,0,0,0,"2,80841340270168","52,8446439462224",17436,"2792,55639380302","3,69525267993874","12,910575053057",36,2,0,1,"3,01898721636239","4,60267248376456",2413,"21,1845939928034",0,0,0,0,0,0,0,0,0,0,"5,40275650842267","10,5451374269863",75,0,0,0,"2,94540207714313","11,2045314999039",3528,"125,541526132339","3,69525267993874","12,910575053057",36,2,0,1,"3,01898721636239","4,60267248376456",2413,"21,1845939928034","5,40275650842267","10,5451374269863",75,0,0,0,"2,94540207714313","11,2045314999039",3528,"125,541526132339","32,2159264931087","17,6619528819457",583,0,0,0,"3,74812092924833","75,6765452472495",21037,"5726,939500559",0,"0,0048901248602486",111510,85849,0,653,576,208,3528
"softsqueeze",,"1,66533864541833","56,5321046607641",65,0,0,0,"6,80665264075999","6,078120909036",418,"36,9435537848606","1,3973605732841","4,41116388740045","11,6666666666667",0,0,0,"2,00159520223807","2,08457385780862","350,73750389431","4,34544816865912","9,71648830518776","5,76966308293183","97,3333333333333",0,0,0,"2,1273542284726","15,9316731970962","2438,83856460213","253,818210859075","1,00716049630177","-0,343390953686252",5,0,0,0,"0,892733445248568","1,2241867851806","252,797284571744","1,49863328501081","1,62549800796813","6,98503903030315",19,0,0,0,"2,50637079493059","3,05338946926133",408,"9,32318725099602","0,0398406374501992","20,1414937759336",1,0,0,0,"4,70547487252175","0,195975443619837",10,"0,0384063745019921","6,28685258964143","18,176766246266",99,0,0,0,"3,77395294037117","13,6363259881166",1578,"185,949386454183","100,956175298805","29,7896881307918",2450,0,0,0,"4,88740736638335","270,920036305389",25340,"73397,6660717132","29,6374501992032","13,3188144837403",452,0,0,0,"3,24786672200358","61,7678235966956",7439,"3815,26403187251","4,64143426294821","49,6655197128533",103,2,0,0,"6,19636201512785","9,99794560570627",1165,"99,9589163346613","0,0398406374501992","231,269573125511",8,0,0,0,"15,0917210087057","0,512256161019066",10,"0,262406374501992","7,97609561752988","10,816595302806",99,0,0,0,"3,00201660798689","15,7936514554051",2002,"249,439426294821","4,52988047808765","49,7617277739244",103,2,0,0,"6,20898356807929","10,0065030647903",1137,"100,130103585657","7,72509960159363","11,8602526054815",99,0,0,0,"3,11050159288131","15,401822213298",1939,"237,21612749004","25,0478087649402","15,4067400848016",361,0,0,0,"3,75940813570259","56,9451464584936",6287,"3242,74970517928",2,"0,00666135458167332",29722,25340,56,251,170,125,2002
"solarmodel",,"3,21052631578947","1,38546317516301",15,1,0,1,"1,75650120054747","4,75603648439913",61,"22,6198830409357","3,13402825244931","3,15911718372316","12,5","3,25",0,0,"1,48972119360825","2,9800889737154","59,5465367965368","8,88093029126009","18,3591023012076","-0,505482576356878",57,"14,6666666666667",0,0,"0,692028447506133","17,4965480949142","348,822943722944","306,129195237646","0,651970836181363","7,30582767355926","3,5","0,5",0,0,"2,57046420395664","0,785147805783365","12,3874458874459","0,616457076926432","2,89473684210526","0,163323825006988",9,3,0,3,"0,912394263966966","2,66447278174846",55,"7,09941520467836","0,315789473684211","-1,37179487179487",1,0,0,0,"0,792593923901217","0,477566932940919",6,"0,228070175438597","1,57894736842105","-1,22441319632234",3,2,0,2,"-0,323663438321816","1,12129832851051",30,"1,25730994152047","164,368421052632","7,81446562533652",1259,44,0,0,"2,84428501106484","298,062672478702",3123,"88841,3567251462",52,"-0,664369884513286",163,34,0,0,"0,765753246617384","55,7723547607195",988,"3110,55555555556","5,15789473684211","3,29231442208999",33,1,0,1,"2,17729376227834","9,52927161664834",98,"90,8070175438596","0,315789473684211","14,0555555555556",6,0,0,0,"4,00693842672377","1,37649440322337",6,"1,89473684210526","5,36842105263158","6,24518494431279",33,3,0,0,"2,50797339596186","7,84014261715372",102,"61,46783625731","4,42105263157895","4,52397980140106",33,1,0,1,"2,49268601825651","9,34710763031172",84,"87,3684210526316","4,89473684210526","7,69334454074279",33,3,0,3,"2,8078707045695","7,68038437147303",93,"58,9883040935672","37,4210526315789","6,54209319044011",283,13,0,0,"2,68071452585903","69,4216711197061",711,"4819,36842105263",0,"0,178362573099415",2671,3123,0,19,14,14,102
